time stamp,anger,contempt,disgust,fear,joy,sadness,surprise,sentimentality,confusion,neutral,engagement,valence,attention,inner brow raise,brow raise,brow furrow,eye widen,cheek raise,lid tighten,nose wrinkle,upper lip raise,dimpler,lip corner depressor,chin raise,lip pucker,lip stretch,lip press,mouth open,jaw drop,lip suck,eye closure,smile,smirk,blink,blink rate,pitch,yaw,roll
1705282204.5333,0.0226,0.0118,0.0130,0.0270,0.4383,0.0533,0.0774,0.0868,0.0747,0.5171,0.7597,0.3491,0.6854,0.0320,0.0344,0.0706,0.0731,0.2853,0.0000,0.0000,0.1831,0.0476,0.0124,0.0568,0.1033,0.1022,0.0918,0.0000,0.1983,0.0567,0.0198,0.3493,0.1343,0.0000,9.47,13.4842,-5.2923,-9.5411
1705282204.6000,0.0276,0.0159,0.0000,0.0321,0.4382,0.0375,0.0848,0.0695,0.0660,0.5371,0.7406,0.4284,0.6556,0.0514,0.0456,0.0207,0.1078,0.2517,0.0462,0.0000,0.1674,0.1063,0.0204,0.1897,0.1516,0.1437,0.1768,0.0244,0.1099,0.0937,0.0000,0.2689,0.0382,0.0000,18.48,8.2701,7.1317,2.9034
1705282204.6667,0.0431,0.0037,0.0008,0.0316,0.4596,0.0551,0.0760,0.0666,0.0725,0.5147,0.7265,0.5241,0.6954,0.0445,0.1007,0.0927,0.0352,0.2239,0.0062,0.0306,0.0000,0.0384,0.0427,0.0939,0.1965,0.1279,0.0680,0.0722,0.1633,0.0611,0.1363,0.3805,0.1121,0.0000,13.82,-3.7508,-1.5226,-3.4193
1705282204.7333,0.0145,0.0000,0.0057,0.0107,0.4543,0.0583,0.0765,0.0670,0.0913,0.5330,0.6910,0.5604,0.7014,0.0611,0.0231,0.0514,0.0513,0.2887,0.0000,0.0000,0.0153,0.1344,0.0426,0.1053,0.1805,0.0924,0.0426,0.0356,0.2325,0.1383,0.1325,0.3480,0.1136,0.0000,16.98,16.3949,-7.6061,0.7895
1705282204.8000,0.0063,0.0014,0.0167,0.0157,0.4203,0.0641,0.0772,0.0726,0.0811,0.5468,0.6757,0.5816,0.6983,0.0495,0.0543,0.0199,0.0435,0.2748,0.0000,0.0510,0.0875,0.1249,0.0000,0.0982,0.1695,0.1819,0.0998,0.0384,0.0607,0.0852,0.0459,0.4123,0.1093,0.0000,18.87,14.4750,12.6927,8.3223
1705282204.8667,0.0272,0.0142,0.0118,0.0217,0.4162,0.0529,0.0844,0.0839,0.0982,0.5137,0.6515,0.5270,0.6575,0.0305,0.0083,0.0947,0.0551,0.2958,0.0000,0.0575,0.1168,0.1240,0.0000,0.0716,0.0622,0.0855,0.1138,0.0000,0.0517,0.0755,0.0651,0.3209,0.0510,0.0000,12.32,-2.8787,1.8190,-0.9610
1705282204.9333,0.0284,0.0331,0.0139,0.0386,0.4449,0.0306,0.0691,0.0792,0.0800,0.5093,0.6366,0.5566,0.5898,0.0359,0.0723,0.0626,0.0300,0.3008,0.0097,0.0000,0.1136,0.1326,0.0141,0.1713,0.1576,0.1538,0.0743,0.0275,0.0829,0.0899,0.1008,0.3908,0.0999,0.0000,17.89,2.5048,-4.9944,-0.3526
1705282205.0000,0.0357,0.0348,0.0283,0.0385,0.4493,0.0045,0.0756,0.0875,0.0717,0.5045,0.6670,0.5102,0.6141,0.0264,0.0532,0.0811,0.0381,0.3053,0.0209,0.0780,0.1065,0.0624,0.0589,0.0599,0.0732,0.0744,0.1118,0.0293,0.1273,0.1935,0.1894,0.2836,0.1460,0.0000,13.75,-1.1040,5.4773,6.2202
1705282205.0667,0.0468,0.0273,0.0280,0.0261,0.4562,0.0241,0.0736,0.1066,0.0596,0.4911,0.6809,0.4615,0.6356,0.0294,0.0914,0.0619,0.0853,0.2384,0.0390,0.0000,0.0883,0.0045,0.0304,0.0494,0.1492,0.1288,0.1984,0.0680,0.0843,0.1181,0.1174,0.3369,0.1772,0.0000,16.04,4.1708,9.8283,1.5971
1705282205.1333,0.0358,0.0359,0.0348,0.0391,0.4315,0.0260,0.0693,0.1162,0.0719,0.4836,0.6315,0.5525,0.5813,0.0585,0.1726,0.0000,0.0561,0.2639,0.0112,0.0304,0.0667,0.1270,0.0344,0.0545,0.1788,0.0871,0.1254,0.0262,0.0679,0.0986,0.0597,0.2932,0.0172,0.0000,11.77,5.2794,2.7467,-7.6595
1705282205.2000,0.0372,0.0373,0.0292,0.0376,0.4534,0.0312,0.0713,0.1130,0.0668,0.4739,0.6364,0.6409,0.5533,0.0000,0.1083,0.0000,0.0577,0.3373,0.0420,0.0264,0.0693,0.1537,0.0158,0.1337,0.1683,0.0355,0.1065,0.0000,0.0821,0.0760,0.1311,0.4055,0.0730,0.0000,7.67,8.7632,-10.8953,-1.9316
1705282205.2667,0.0341,0.0436,0.0288,0.0262,0.4522,0.0424,0.0668,0.1280,0.0513,0.4759,0.6256,0.6511,0.5154,0.0206,0.0230,0.0000,0.0284,0.2420,0.0613,0.0152,0.1086,0.1553,0.0292,0.0904,0.0241,0.0011,0.1766,0.0000,0.0747,0.0296,0.1337,0.3648,0.1366,0.0000,17.97,15.4560,2.3602,-1.8153
1705282205.3333,0.0215,0.0457,0.0350,0.0373,0.4383,0.0277,0.0343,0.1302,0.0399,0.5141,0.6526,0.6947,0.4506,0.0591,0.0254,0.0321,0.0000,0.3177,0.0000,0.0085,0.1179,0.0000,0.0265,0.1265,0.2228,0.1295,0.1253,0.0319,0.1359,0.0021,0.0392,0.3445,0.0645,0.0000,11.25,5.5958,9.1650,5.0681
1705282205.4000,0.0133,0.0312,0.0335,0.0405,0.4353,0.0287,0.0319,0.1534,0.0545,0.5067,0.6240,0.6421,0.5422,0.0241,0.0000,0.0000,0.0000,0.3212,0.0000,0.0000,0.0751,0.1940,0.0000,0.1084,0.0721,0.0000,0.1701,0.0291,0.0558,0.1342,0.1046,0.3939,0.0777,0.0000,13.58,2.9707,-6.5300,-1.6606
1705282205.4667,0.0155,0.0168,0.0344,0.0352,0.4461,0.0317,0.0511,0.1414,0.0547,0.5039,0.6418,0.6565,0.5536,0.0433,0.0000,0.0706,0.0221,0.2455,0.0000,0.0000,0.2075,0.0843,0.0089,0.0863,0.1174,0.1717,0.0557,0.0506,0.1377,0.1322,0.0634,0.3405,0.1577,0.0000,11.54,-2.0787,11.0680,0.0215
1705282205.5333,0.0100,0.0173,0.0361,0.0269,0.4481,0.0164,0.0720,0.1387,0.0396,0.5170,0.6555,0.6023,0.5754,0.0243,0.1120,0.0777,0.0804,0.2719,0.0000,0.0046,0.1670,0.0498,0.0035,0.0414,0.0547,0.1470,0.1657,0.0442,0.1586,0.1719,0.1143,0.3131,0.1661,0.0000,19.17,8.6070,-18.7284,-5.4272
1705282205.6000,0.0052,0.0371,0.0303,0.0192,0.4388,0.0353,0.0757,0.1324,0.0504,0.5053,0.6442,0.6270,0.5842,0.0099,0.0736,0.0000,0.0375,0.2278,0.0233,0.0269,0.0801,0.0114,0.0551,0.1803,0.0630,0.2012,0.1111,0.0551,0.0799,0.0408,0.1192,0.2721,0.1195,0.0000,14.77,7.6687,-9.1322,5.4185
1705282205.6667,0.0145,0.0458,0.0158,0.0285,0.4426,0.0402,0.0658,0.1123,0.0698,0.4988,0.6068,0.5872,0.6060,0.0000,0.0631,0.0104,0.0240,0.3028,0.0088,0.0186,0.1071,0.0910,0.0255,0.1040,0.0431,0.0497,0.0860,0.0216,0.1689,0.0829,0.0547,0.4667,0.0718,0.0000,15.61,-3.7261,3.7010,7.9260
1705282205.7333,0.0000,0.0424,0.0189,0.0062,0.4211,0.0469,0.0596,0.1228,0.0669,0.5292,0.5985,0.6255,0.6271,0.0499,0.1003,0.0460,0.0010,0.2468,0.0041,0.0000,0.0746,0.0693,0.0476,0.1532,0.1859,0.0635,0.0785,0.0318,0.0863,0.0000,0.1228,0.3061,0.0624,0.0000,19.44,-16.9717,-14.2225,-2.4166
1705282205.8000,0.0018,0.0273,0.0216,0.0131,0.4328,0.0502,0.0620,0.1290,0.0440,0.5310,0.6685,0.6117,0.6815,0.0310,0.0829,0.0108,0.0121,0.2254,0.0000,0.0264,0.0628,0.1400,0.0000,0.0791,0.0884,0.1958,0.0866,0.0447,0.0355,0.1524,0.1204,0.3823,0.0994,0.0000,16.62,-7.8351,-8.2332,0.9647
1705282205.8667,0.0000,0.0272,0.0359,0.0151,0.4397,0.0608,0.0503,0.1246,0.0392,0.5243,0.6245,0.6209,0.6233,0.0768,0.0545,0.0392,0.0387,0.2586,0.0000,0.0202,0.0643,0.1617,0.0057,0.0909,0.1615,0.1235,0.0671,0.0048,0.1785,0.1202,0.1342,0.2898,0.0089,0.0000,19.39,5.5162,2.1902,-2.1916
1705282205.9333,0.0000,0.0335,0.0377,0.0198,0.4023,0.0670,0.0488,0.1261,0.0677,0.5183,0.5822,0.5645,0.6025,0.0594,0.0674,0.0000,0.0895,0.2088,0.0000,0.0456,0.0040,0.0646,0.0714,0.1406,0.0961,0.0793,0.1372,0.0324,0.1514,0.1491,0.1206,0.3658,0.1317,0.0000,14.05,4.3439,-0.0656,2.6792
1705282206.0000,0.0000,0.0424,0.0491,0.0220,0.3723,0.0713,0.0391,0.1270,0.0558,0.5326,0.5889,0.5598,0.6970,0.0000,0.0567,0.0271,0.0420,0.2718,0.0532,0.0000,0.1165,0.2004,0.0741,0.0000,0.0624,0.0353,0.0584,0.0406,0.1337,0.0969,0.1213,0.2590,0.1485,1.0000,12.52,22.3915,-0.0792,-5.0854
1705282206.0667,0.0138,0.0330,0.0316,0.0148,0.3446,0.0646,0.0618,0.1194,0.0521,0.5586,0.5629,0.5378,0.7683,0.0498,0.0000,0.0266,0.0866,0.1654,0.0000,0.0000,0.0504,0.1305,0.0305,0.1013,0.0629,0.0867,0.0656,0.0361,0.1017,0.1268,0.0290,0.3694,0.0759,0.0000,15.81,0.7659,-2.0102,-2.0013
1705282206.1333,0.0283,0.0218,0.0178,0.0216,0.3316,0.0727,0.0497,0.1236,0.0809,0.5513,0.5401,0.5602,0.7327,0.0007,0.0200,0.0822,0.0564,0.2141,0.0000,0.0249,0.0729,0.0777,0.0000,0.1316,0.0853,0.1765,0.1854,0.0707,0.1400,0.0308,0.0938,0.2597,0.0739,0.0000,12.16,-0.2419,1.8841,-5.4665
1705282206.2000,0.0419,0.0242,0.0139,0.0342,0.3451,0.0671,0.0753,0.1316,0.0780,0.5133,0.6554,0.5510,0.7251,0.0678,0.0415,0.0157,0.0587,0.2480,0.0371,0.0585,0.0723,0.1568,0.0973,0.0847,0.1625,0.1250,0.1958,0.0176,0.0882,0.0433,0.1303,0.3501,0.1205,0.0000,14.36,1.1917,-2.1509,15.7657
1705282206.2667,0.0490,0.0160,0.0053,0.0187,0.3611,0.0557,0.0756,0.1330,0.0858,0.5198,0.6859,0.6081,0.7056,0.0723,0.0503,0.0512,0.0779,0.2467,0.0520,0.0169,0.1439,0.1773,0.0105,0.1331,0.0971,0.0667,0.0897,0.0800,0.0475,0.0604,0.1060,0.3118,0.1269,1.0000,14.08,-2.7886,3.9627,1.9733
1705282206.3333,0.0469,0.0136,0.0071,0.0294,0.3739,0.0230,0.0851,0.1398,0.1007,0.5084,0.6970,0.5561,0.6555,0.0536,0.0020,0.0591,0.0264,0.2101,0.0000,0.0482,0.1123,0.0984,0.0170,0.0697,0.1242,0.0825,0.1482,0.0907,0.1001,0.1534,0.0515,0.2012,0.1606,0.0000,9.24,6.7412,-4.2085,-1.2107
1705282206.4000,0.0387,0.0227,0.0114,0.0327,0.3844,0.0210,0.0898,0.1400,0.0673,0.5153,0.6546,0.5301,0.6231,0.0408,0.0667,0.0517,0.0246,0.2549,0.0354,0.0311,0.1754,0.0970,0.0248,0.0946,0.0675,0.0940,0.0380,0.0276,0.1496,0.1162,0.0570,0.2324,0.1206,0.0000,15.09,-6.3480,-21.6255,-4.5067
1705282206.4667,0.0418,0.0230,0.0136,0.0458,0.3609,0.0372,0.0871,0.1315,0.0619,0.5182,0.7093,0.6472,0.6167,0.0000,0.0475,0.0268,0.0775,0.1838,0.0000,0.0255,0.0495,0.1078,0.0285,0.1185,0.1090,0.0755,0.0961,0.0439,0.0713,0.0935,0.2061,0.3029,0.1320,0.0000,11.08,10.3076,3.0615,3.5070
1705282206.5333,0.0521,0.0067,0.0170,0.0485,0.3778,0.0435,0.0936,0.1391,0.0538,0.5008,0.7866,0.6208,0.6389,0.0804,0.0000,0.0994,0.0861,0.2316,0.0283,0.0192,0.0831,0.0884,0.0040,0.1247,0.0953,0.1151,0.0723,0.0310,0.0986,0.0486,0.0221,0.4054,0.1775,0.0000,13.26,8.1533,-0.8901,-10.5515
1705282206.6000,0.0542,0.0019,0.0144,0.0421,0.3773,0.0740,0.0811,0.1479,0.0536,0.4921,0.7084,0.5613,0.6593,0.0944,0.0879,0.1177,0.0380,0.2464,0.0737,0.0160,0.0260,0.1671,0.0072,0.0460,0.0572,0.0497,0.0963,0.0246,0.1688,0.0602,0.0379,0.2640,0.0954,0.0000,15.23,0.6720,-2.1180,2.4247
1705282206.6667,0.0427,0.0054,0.0214,0.0586,0.3936,0.0552,0.0912,0.1302,0.0662,0.4812,0.7007,0.4700,0.6133,0.0535,0.0688,0.0157,0.0562,0.2398,0.0000,0.0483,0.0601,0.1836,0.0536,0.0591,0.0362,0.0252,0.1412,0.0835,0.0137,0.0921,0.1813,0.2908,0.1012,1.0000,11.88,3.8965,7.5214,4.8158
1705282206.7333,0.0422,0.0177,0.0215,0.0488,0.3943,0.0721,0.0867,0.1210,0.0784,0.4704,0.6826,0.4669,0.6407,0.0701,0.0136,0.0106,0.0153,0.2026,0.0290,0.0000,0.0936,0.0578,0.0283,0.0000,0.1535,0.1601,0.0223,0.0908,0.0210,0.1527,0.0280,0.3979,0.0504,0.0000,10.94,13.7479,2.6311,3.1796
1705282206.8000,0.0450,0.0157,0.0205,0.0492,0.4088,0.0682,0.0595,0.1239,0.0700,0.4836,0.7312,0.5557,0.6890,0.0552,0.0268,0.0043,0.0325,0.2871,0.0000,0.0581,0.1112,0.1122,0.0961,0.0643,0.0771,0.1307,0.1448,0.0410,0.1803,0.0995,0.1540,0.3321,0.1642,0.0000,8.61,14.2922,-13.9683,-1.9188
1705282206.8667,0.0556,0.0092,0.0241,0.0408,0.4194,0.0703,0.0717,0.1105,0.0546,0.4863,0.7280,0.4741,0.6544,0.1232,0.0464,0.0106,0.0929,0.2569,0.0010,0.0716,0.0579,0.0941,0.0424,0.0420,0.0189,0.1928,0.0983,0.0303,0.1042,0.1825,0.1074,0.2612,0.1422,0.0000,11.12,20.1632,8.6507,13.1236
1705282206.9333,0.0425,0.0117,0.0082,0.0485,0.4270,0.0647,0.0762,0.1160,0.0543,0.4906,0.6563,0.3936,0.6903,0.0496,0.0000,0.0763,0.0429,0.3080,0.0409,0.0000,0.0589,0.0334,0.0255,0.1324,0.0358,0.1932,0.1055,0.0115,0.1717,0.0314,0.0629,0.3714,0.1571,0.0000,16.65,6.8958,-0.9380,0.4666
1705282207.0000,0.0461,0.0180,0.0138,0.0484,0.4352,0.0690,0.0642,0.1208,0.0386,0.4876,0.6811,0.4170,0.7108,0.1550,0.0775,0.0982,0.0812,0.2566,0.0000,0.0197,0.0958,0.0710,0.0622,0.1277,0.0711,0.0141,0.0859,0.0242,0.0949,0.1966,0.1333,0.2815,0.0748,0.0000,13.67,2.1748,5.2086,3.1233
1705282207.0667,0.0515,0.0052,0.0340,0.0419,0.4812,0.0618,0.0868,0.1141,0.0476,0.4455,0.7135,0.4544,0.7227,0.1192,0.0422,0.0418,0.0412,0.3267,0.0000,0.0381,0.1052,0.1684,0.0609,0.1844,0.0864,0.1921,0.1406,0.0853,0.1281,0.1099,0.1640,0.4793,0.1239,1.0000,10.61,1.5596,-9.4696,-7.5716
1705282207.1333,0.0403,0.0000,0.0320,0.0414,0.4820,0.0674,0.0833,0.1314,0.0558,0.4398,0.7428,0.5125,0.7540,0.0415,0.0000,0.0487,0.0730,0.2648,0.0344,0.0000,0.0888,0.1395,0.0545,0.0000,0.0461,0.0567,0.2336,0.0529,0.0932,0.0822,0.1742,0.3930,0.0648,0.0000,11.89,20.7285,0.2219,-3.9005
1705282207.2000,0.0441,0.0113,0.0234,0.0278,0.4413,0.0653,0.0882,0.1463,0.0557,0.4580,0.7199,0.4961,0.7698,0.1295,0.0135,0.1185,0.0866,0.2475,0.0004,0.0521,0.1116,0.2112,0.0297,0.1012,0.1401,0.0801,0.1411,0.1038,0.0537,0.0449,0.0730,0.3008,0.1133,0.0000,13.61,11.3394,-3.6713,-9.8805
1705282207.2667,0.0277,0.0028,0.0229,0.0166,0.4650,0.0750,0.0788,0.1493,0.0482,0.4683,0.7171,0.4797,0.6624,0.0613,0.0793,0.0521,0.0662,0.2595,0.0000,0.0456,0.0121,0.0000,0.0229,0.0713,0.1561,0.0186,0.0443,0.0762,0.1011,0.0994,0.1061,0.3634,0.0074,0.0000,15.28,7.9469,-0.4121,-1.9817
1705282207.3333,0.0000,0.0036,0.0250,0.0153,0.4699,0.0701,0.0897,0.1474,0.0447,0.4806,0.6866,0.4766,0.6235,0.0661,0.0607,0.0177,0.0381,0.2719,0.0235,0.0000,0.1206,0.0773,0.0897,0.0802,0.0801,0.0794,0.1127,0.0857,0.1009,0.1460,0.1158,0.3795,0.0920,0.0000,18.76,11.9147,-24.4996,8.5386
1705282207.4000,0.0042,0.0197,0.0305,0.0161,0.4660,0.0596,0.0925,0.1466,0.0550,0.4659,0.7010,0.5561,0.6270,0.0000,0.0822,0.0828,0.0891,0.3103,0.0000,0.0029,0.0384,0.0780,0.0640,0.1584,0.1589,0.1706,0.0915,0.0306,0.1203,0.0996,0.1375,0.4385,0.0805,0.0000,12.26,7.1465,-11.5693,-6.8548
1705282207.4667,0.0000,0.0298,0.0341,0.0157,0.4757,0.0495,0.0995,0.1366,0.0638,0.4572,0.6610,0.5553,0.6393,0.0312,0.0214,0.0344,0.0452,0.1947,0.0394,0.0745,0.0860,0.0823,0.0585,0.1313,0.1562,0.1417,0.0440,0.0499,0.1044,0.0259,0.2083,0.2936,0.2274,0.0000,11.22,-2.0393,22.8374,2.7491
1705282207.5333,0.0132,0.0134,0.0375,0.0002,0.4827,0.0465,0.0900,0.1242,0.0359,0.4938,0.6746,0.5985,0.6136,0.0762,0.1335,0.0493,0.0190,0.2914,0.0052,0.0347,0.1636,0.2324,0.0000,0.1641,0.1493,0.1092,0.0676,0.0275,0.1161,0.0935,0.1054,0.4424,0.1344,0.0000,14.46,12.2011,-4.5905,6.2521
1705282207.6000,0.0130,0.0155,0.0370,0.0057,0.4210,0.0484,0.0928,0.1295,0.0297,0.5245,0.7262,0.5913,0.6101,0.0588,0.0462,0.0111,0.0198,0.2727,0.0000,0.0000,0.0839,0.0527,0.0984,0.1016,0.0503,0.1775,0.1051,0.0000,0.0772,0.0000,0.0350,0.2900,0.0615,0.0000,13.26,8.5942,4.8836,17.1338
1705282207.6667,0.0112,0.0273,0.0459,0.0084,0.4190,0.0536,0.0734,0.1314,0.0372,0.5155,0.7337,0.5142,0.6592,0.0557,0.0263,0.0106,0.0756,0.2912,0.0491,0.0000,0.1962,0.1000,0.0436,0.1441,0.1190,0.2046,0.0305,0.0563,0.0607,0.0713,0.1354,0.3047,0.0617,0.0000,16.55,8.8770,-1.6031,-0.4943
1705282207.7333,0.0102,0.0251,0.0380,0.0150,0.3977,0.0348,0.0769,0.1301,0.0571,0.5291,0.7155,0.4852,0.6624,0.0181,0.0285,0.1006,0.0843,0.2245,0.0541,0.0481,0.1362,0.0785,0.0015,0.0353,0.0941,0.1453,0.0858,0.0751,0.0657,0.1237,0.0679,0.2919,0.1608,0.0000,17.91,8.5997,6.1392,-8.4107
1705282207.8000,0.0152,0.0289,0.0418,0.0320,0.3637,0.0279,0.1024,0.1322,0.0942,0.4969,0.6930,0.4828,0.6544,0.0000,0.0715,0.1041,0.0114,0.1985,0.0245,0.0283,0.0727,0.0611,0.0119,0.0690,0.1241,0.1165,0.0522,0.0412,0.0477,0.0717,0.1073,0.2509,0.1643,0.0000,13.25,-2.5317,15.6347,3.6311
1705282207.8667,0.0170,0.0281,0.0280,0.0315,0.3918,0.0139,0.1157,0.1326,0.0593,0.5094,0.7785,0.4664,0.7009,0.0000,0.1436,0.1271,0.0637,0.2675,0.0806,0.0000,0.0895,0.0849,0.0162,0.1180,0.1140,0.0887,0.0485,0.0693,0.1163,0.1245,0.0000,0.3100,0.0614,0.0000,14.38,9.6647,6.7991,0.9945
1705282207.9333,0.0392,0.0161,0.0273,0.0229,0.3876,0.0428,0.1216,0.1243,0.0736,0.4868,0.7321,0.5079,0.6177,0.0953,0.0582,0.0426,0.0759,0.2283,0.0203,0.0299,0.0000,0.1403,0.0387,0.1358,0.0986,0.1140,0.0669,0.0856,0.1706,0.1187,0.1091,0.3533,0.0867,0.0000,17.90,4.0296,-15.5593,8.3433
1705282208.0000,0.0249,0.0000,0.0344,0.0222,0.3914,0.0422,0.0979,0.1402,0.1150,0.4791,0.7192,0.5138,0.6644,0.0588,0.0815,0.0253,0.0000,0.2373,0.0330,0.0013,0.0341,0.1471,0.0167,0.1019,0.0158,0.0581,0.1062,0.0443,0.1119,0.0329,0.1617,0.3113,0.1343,0.0000,14.58,12.7033,-5.5619,-3.0871
1705282208.0667,0.0207,0.0000,0.0468,0.0222,0.4269,0.0389,0.1149,0.1124,0.1164,0.4604,0.7183,0.5966,0.7152,0.0788,0.1165,0.0421,0.0742,0.2210,0.0716,0.0357,0.1368,0.1437,0.0000,0.1155,0.0341,0.0240,0.0799,0.0710,0.1326,0.0529,0.1020,0.3258,0.0788,0.0000,14.65,2.0743,-4.6682,-2.5911
1705282208.1333,0.0194,0.0102,0.0377,0.0254,0.4619,0.0184,0.1156,0.1295,0.1124,0.4418,0.7019,0.6436,0.6110,0.0407,0.1115,0.0066,0.1193,0.2709,0.0000,0.0000,0.1522,0.1520,0.0566,0.0542,0.1197,0.1321,0.1391,0.0291,0.0539,0.0394,0.1436,0.4228,0.1479,0.0000,13.67,4.1632,8.8774,-1.0088
1705282208.2000,0.0287,0.0126,0.0337,0.0367,0.4469,0.0198,0.1227,0.1300,0.1394,0.4177,0.7861,0.6240,0.6236,0.0150,0.0503,0.0644,0.0917,0.2271,0.0882,0.0000,0.0430,0.1365,0.0275,0.1232,0.0781,0.0742,0.0893,0.0440,0.0037,0.1396,0.0103,0.4439,0.1487,0.0000,10.25,-8.3007,-5.0054,2.8926
1705282208.2667,0.0437,0.0153,0.0299,0.0270,0.4322,0.0298,0.1300,0.1253,0.1161,0.4305,0.7686,0.5796,0.6137,0.0708,0.1064,0.0733,0.1207,0.2861,0.0980,0.0651,0.0527,0.1158,0.0602,0.1005,0.1378,0.1603,0.0164,0.1057,0.2219,0.0000,0.1306,0.3566,0.1441,0.0000,14.03,1.4543,12.7138,-2.3703
1705282208.3333,0.0140,0.0324,0.0390,0.0306,0.4470,0.0456,0.1148,0.1323,0.1081,0.4218,0.7382,0.6020,0.7100,0.0971,0.0830,0.1075,0.0275,0.2437,0.0325,0.0028,0.0996,0.0391,0.0191,0.0619,0.1607,0.1099,0.2111,0.0918,0.0785,0.0397,0.0000,0.3785,0.0490,0.0000,15.31,-4.4746,6.3970,3.1596
1705282208.4000,0.0089,0.0234,0.0317,0.0365,0.4304,0.0361,0.1164,0.1177,0.1109,0.4528,0.7492,0.6500,0.7698,0.0058,0.1155,0.0377,0.0564,0.2917,0.0000,0.0319,0.0995,0.1057,0.0062,0.0422,0.0853,0.1045,0.0616,0.0560,0.0924,0.0583,0.0720,0.3080,0.1153,1.0000,16.32,-0.7258,-11.6391,10.7797
1705282208.4667,0.0256,0.0326,0.0294,0.0389,0.4226,0.0690,0.0941,0.1117,0.1121,0.4384,0.6614,0.6289,0.7885,0.0000,0.1187,0.0290,0.0584,0.2532,0.0000,0.0375,0.1051,0.0377,0.0491,0.1275,0.1339,0.1489,0.1590,0.0068,0.0927,0.0812,0.0730,0.3815,0.0992,0.0000,15.86,-1.7991,-6.4759,3.7961
1705282208.5333,0.0212,0.0146,0.0315,0.0478,0.4183,0.0826,0.1143,0.1093,0.0886,0.4431,0.6392,0.5935,0.7633,0.0873,0.1068,0.0663,0.0828,0.2885,0.0195,0.0170,0.1556,0.0008,0.0297,0.1564,0.0992,0.0684,0.1536,0.0372,0.0809,0.1270,0.0821,0.3730,0.0660,0.0000,20.41,1.2126,11.0506,-4.2292
1705282208.6000,0.0246,0.0189,0.0321,0.0353,0.4140,0.0868,0.1206,0.1206,0.0823,0.4389,0.5983,0.6200,0.7053,0.0917,0.1543,0.0000,0.0765,0.3137,0.0000,0.0309,0.1091,0.1072,0.0095,0.0935,0.0670,0.1005,0.1181,0.0138,0.0875,0.0909,0.0720,0.3088,0.1546,0.0000,12.74,8.9643,-1.2381,-2.5993
1705282208.6667,0.0286,0.0231,0.0382,0.0155,0.4351,0.0728,0.1195,0.1139,0.0617,0.4550,0.5514,0.5514,0.7732,0.0311,0.0474,0.0406,0.0614,0.3197,0.0067,0.0409,0.1105,0.1786,0.0657,0.0599,0.0684,0.1274,0.1608,0.1070,0.0382,0.1336,0.0872,0.2907,0.1036,0.0000,15.95,13.9892,6.9706,0.8827
1705282208.7333,0.0350,0.0099,0.0529,0.0117,0.4271,0.0698,0.1042,0.1301,0.0627,0.4580,0.6152,0.6274,0.7615,0.0858,0.0293,0.0616,0.0217,0.2302,0.0209,0.0527,0.1217,0.1214,0.0272,0.0094,0.1410,0.1088,0.0692,0.0739,0.1382,0.0520,0.0777,0.3762,0.0753,1.0000,12.75,7.1018,4.1495,1.6161
1705282208.8000,0.0355,0.0000,0.0526,0.0116,0.4114,0.0698,0.0908,0.1191,0.0570,0.4912,0.5936,0.5934,0.7254,0.0000,0.0000,0.0565,0.0847,0.2393,0.0402,0.0810,0.0729,0.0960,0.0559,0.0747,0.0827,0.1227,0.1457,0.0678,0.0957,0.0783,0.0959,0.2183,0.1461,0.0000,16.17,-7.4597,-6.6274,-6.7187
1705282208.8667,0.0353,0.0011,0.0529,0.0119,0.4430,0.0684,0.0906,0.1323,0.0467,0.4707,0.7163,0.6139,0.6990,0.0000,0.0042,0.0843,0.0342,0.2161,0.0097,0.0034,0.0252,0.1518,0.0000,0.1058,0.0580,0.1302,0.1548,0.0608,0.0493,0.0357,0.1157,0.3184,0.1211,0.0000,17.19,10.9569,1.0661,-2.4658
1705282208.9333,0.0417,0.0262,0.0523,0.0244,0.4388,0.0583,0.0911,0.1460,0.0564,0.4390,0.7496,0.4703,0.6820,0.0921,0.0374,0.0654,0.0335,0.2392,0.0157,0.0323,0.0598,0.1037,0.0532,0.0821,0.0000,0.1048,0.0876,0.0113,0.0668,0.1169,0.0681,0.3114,0.0908,0.0000,15.42,18.4578,3.2071,0.9214
1705282209.0000,0.0397,0.0376,0.0454,0.0157,0.4337,0.0677,0.0702,0.1337,0.0439,0.4674,0.7937,0.5095,0.7611,0.0838,0.0996,0.0463,0.1096,0.2624,0.0180,0.0000,0.1533,0.0457,0.0000,0.1677,0.0737,0.1582,0.1415,0.0311,0.0238,0.1506,0.1463,0.3844,0.1003,0.0000,18.21,-7.2472,8.2588,0.2010
1705282209.0667,0.0397,0.0374,0.0402,0.0159,0.4408,0.0602,0.0670,0.1562,0.0362,0.4639,0.7697,0.6186,0.7905,0.0920,0.0071,0.0159,0.0406,0.2869,0.0179,0.0223,0.0831,0.1634,0.0401,0.0287,0.2123,0.0452,0.0902,0.0702,0.1001,0.1779,0.0564,0.3493,0.1220,0.0000,17.79,4.7479,-3.2593,3.3973
